Freq.	V(vo)
2.27836675444452e+01	(-6.09798628979424e+00dB,-3.99485586604034e+01°)
2.27994654538722e+01	(-6.10163346856770e+00dB,-3.99504805905134e+01°)
2.28152743173714e+01	(-6.10528066078176e+00dB,-3.99523907436473e+01°)
2.28310941425384e+01	(-6.10892786427870e+00dB,-3.99542891210216e+01°)
2.28469249369739e+01	(-6.11257507690108e+00dB,-3.99561757238711e+01°)
2.28627667082837e+01	(-6.11622229649152e+00dB,-3.99580505534492e+01°)
2.28786194640791e+01	(-6.11986952089281e+00dB,-3.99599136110279e+01°)
2.28944832119767e+01	(-6.12351674794792e+00dB,-3.99617648978979e+01°)
2.29103579595981e+01	(-6.12716397549996e+00dB,-3.99636044153682e+01°)
2.29262437145705e+01	(-6.13081120139224e+00dB,-3.99654321647665e+01°)
2.29421404845263e+01	(-6.13445842346816e+00dB,-3.99672481474391e+01°)
2.29580482771030e+01	(-6.13810563957143e+00dB,-3.99690523647506e+01°)
2.29739670999437e+01	(-6.14175284754585e+00dB,-3.99708448180844e+01°)
2.29898969606965e+01	(-6.14540004523537e+00dB,-3.99726255088425e+01°)
2.30058378670151e+01	(-6.14904723048420e+00dB,-3.99743944384453e+01°)
2.30217898265583e+01	(-6.15269440113676e+00dB,-3.99761516083314e+01°)
2.30377528469902e+01	(-6.15634155503760e+00dB,-3.99778970199587e+01°)
2.30537269359803e+01	(-6.15998869003144e+00dB,-3.99796306748034e+01°)
2.30697121012035e+01	(-6.16363580396334e+00dB,-3.99813525743596e+01°)
2.30857083503398e+01	(-6.16728289467842e+00dB,-3.99830627201409e+01°)
2.31017156910747e+01	(-6.17092996002213e+00dB,-3.99847611136787e+01°)
2.31177341310990e+01	(-6.17457699784001e+00dB,-3.99864477565237e+01°)
2.31337636781088e+01	(-6.17822400597800e+00dB,-3.99881226502440e+01°)
2.31498043398055e+01	(-6.18187098228203e+00dB,-3.99897857964276e+01°)
2.31658561238959e+01	(-6.18551792459849e+00dB,-3.99914371966799e+01°)
2.31819190380922e+01	(-6.18916483077382e+00dB,-3.99930768526257e+01°)
2.31979930901117e+01	(-6.19281169865482e+00dB,-3.99947047659076e+01°)
2.32140782876775e+01	(-6.19645852608849e+00dB,-3.99963209381872e+01°)
2.32301746385175e+01	(-6.20010531092201e+00dB,-3.99979253711447e+01°)
2.32462821503654e+01	(-6.20375205100291e+00dB,-3.99995180664784e+01°)
2.32624008309601e+01	(-6.20739874417890e+00dB,-4.00010990259056e+01°)
2.32785306880458e+01	(-6.21104538829799e+00dB,-4.00026682511618e+01°)
2.32946717293722e+01	(-6.21469198120843e+00dB,-4.00042257440010e+01°)
2.33108239626943e+01	(-6.21833852075875e+00dB,-4.00057715061961e+01°)
2.33269873957724e+01	(-6.22198500479769e+00dB,-4.00073055395383e+01°)
2.33431620363725e+01	(-6.22563143117434e+00dB,-4.00088278458373e+01°)
2.33593478922655e+01	(-6.22927779773804e+00dB,-4.00103384269213e+01°)
2.33755449712280e+01	(-6.23292410233842e+00dB,-4.00118372846368e+01°)
2.33917532810421e+01	(-6.23657034282534e+00dB,-4.00133244208496e+01°)
2.34079728294949e+01	(-6.24021651704897e+00dB,-4.00147998374434e+01°)
2.34242036243793e+01	(-6.24386262285985e+00dB,-4.00162635363202e+01°)
2.34404456734934e+01	(-6.24750865810871e+00dB,-4.00177155194012e+01°)
2.34566989846407e+01	(-6.25115462064667e+00dB,-4.00191557886255e+01°)
2.34729635656302e+01	(-6.25480050832506e+00dB,-4.00205843459512e+01°)
2.34892394242762e+01	(-6.25844631899559e+00dB,-4.00220011933546e+01°)
2.35055265683986e+01	(-6.26209205051026e+00dB,-4.00234063328306e+01°)
2.35218250058224e+01	(-6.26573770072141e+00dB,-4.00247997663924e+01°)
2.35381347443785e+01	(-6.26938326748167e+00dB,-4.00261814960721e+01°)
2.35544557919028e+01	(-6.27302874864401e+00dB,-4.00275515239200e+01°)
2.35707881562368e+01	(-6.27667414206167e+00dB,-4.00289098520053e+01°)
2.35871318452275e+01	(-6.28031944558834e+00dB,-4.00302564824150e+01°)
2.36034868667272e+01	(-6.28396465707797e+00dB,-4.00315914172551e+01°)
2.36198532285938e+01	(-6.28760977438483e+00dB,-4.00329146586502e+01°)
2.36362309386905e+01	(-6.29125479536360e+00dB,-4.00342262087430e+01°)
2.36526200048860e+01	(-6.29489971786930e+00dB,-4.00355260696947e+01°)
2.36690204350546e+01	(-6.29854453975721e+00dB,-4.00368142436856e+01°)
2.36854322370759e+01	(-6.30218925888309e+00dB,-4.00380907329137e+01°)
2.37018554188348e+01	(-6.30583387310298e+00dB,-4.00393555395960e+01°)
2.37182899882222e+01	(-6.30947838027336e+00dB,-4.00406086659676e+01°)
2.37347359531339e+01	(-6.31312277825097e+00dB,-4.00418501142826e+01°)
2.37511933214714e+01	(-6.31676706489305e+00dB,-4.00430798868128e+01°)
2.37676621011419e+01	(-6.32041123805713e+00dB,-4.00442979858493e+01°)
2.37841423000576e+01	(-6.32405529560109e+00dB,-4.00455044137013e+01°)
2.38006339261367e+01	(-6.32769923538332e+00dB,-4.00466991726963e+01°)
2.38171369873026e+01	(-6.33134305526248e+00dB,-4.00478822651806e+01°)
2.38336514914842e+01	(-6.33498675309772e+00dB,-4.00490536935186e+01°)
2.38501774466159e+01	(-6.33863032674849e+00dB,-4.00502134600935e+01°)
2.38667148606377e+01	(-6.34227377407473e+00dB,-4.00513615673068e+01°)
2.38832637414950e+01	(-6.34591709293672e+00dB,-4.00524980175784e+01°)
2.38998240971389e+01	(-6.34956028119520e+00dB,-4.00536228133467e+01°)
2.39163959355258e+01	(-6.35320333671124e+00dB,-4.00547359570689e+01°)
2.39329792646176e+01	(-6.35684625734646e+00dB,-4.00558374512198e+01°)
2.39495740923818e+01	(-6.36048904096278e+00dB,-4.00569272982936e+01°)
2.39661804267917e+01	(-6.36413168542263e+00dB,-4.00580055008020e+01°)
2.39827982758255e+01	(-6.36777418858877e+00dB,-4.00590720612764e+01°)
2.39994276474676e+01	(-6.37141654832452e+00dB,-4.00601269822651e+01°)
2.40160685497075e+01	(-6.37505876249355e+00dB,-4.00611702663360e+01°)
2.40327209905403e+01	(-6.37870082895997e+00dB,-4.00622019160750e+01°)
2.40493849779669e+01	(-6.38234274558843e+00dB,-4.00632219340863e+01°)
2.40660605199934e+01	(-6.38598451024385e+00dB,-4.00642303229931e+01°)
2.40827476246316e+01	(-6.38962612079180e+00dB,-4.00652270854361e+01°)
2.40994462998990e+01	(-6.39326757509822e+00dB,-4.00662122240751e+01°)
2.41161565538185e+01	(-6.39690887102947e+00dB,-4.00671857415882e+01°)
2.41328783944186e+01	(-6.40055000645243e+00dB,-4.00681476406718e+01°)
2.41496118297333e+01	(-6.40419097923447e+00dB,-4.00690979240406e+01°)
2.41663568678022e+01	(-6.40783178724338e+00dB,-4.00700365944280e+01°)
2.41831135166706e+01	(-6.41147242834744e+00dB,-4.00709636545856e+01°)
2.41998817843892e+01	(-6.41511290041544e+00dB,-4.00718791072835e+01°)
2.42166616790144e+01	(-6.41875320131661e+00dB,-4.00727829553101e+01°)
2.42334532086082e+01	(-6.42239332892074e+00dB,-4.00736752014721e+01°)
2.42502563812381e+01	(-6.42603328109803e+00dB,-4.00745558485949e+01°)
2.42670712049772e+01	(-6.42967305571926e+00dB,-4.00754248995220e+01°)
2.42838976879043e+01	(-6.43331265065564e+00dB,-4.00762823571154e+01°)
2.43007358381037e+01	(-6.43695206377890e+00dB,-4.00771282242555e+01°)
2.43175856636653e+01	(-6.44059129296136e+00dB,-4.00779625038407e+01°)
2.43344471726847e+01	(-6.44423033607573e+00dB,-4.00787851987884e+01°)
2.43513203732631e+01	(-6.44786919099534e+00dB,-4.00795963120340e+01°)
2.43682052735072e+01	(-6.45150785559398e+00dB,-4.00803958465311e+01°)
2.43851018815295e+01	(-6.45514632774600e+00dB,-4.00811838052521e+01°)
2.44020102054479e+01	(-6.45878460532625e+00dB,-4.00819601911875e+01°)
2.44189302533861e+01	(-6.46242268621014e+00dB,-4.00827250073460e+01°)
2.44358620334734e+01	(-6.46606056827359e+00dB,-4.00834782567551e+01°)
2.44528055538448e+01	(-6.46969824939315e+00dB,-4.00842199424597e+01°)
2.44697608226408e+01	(-6.47333572744577e+00dB,-4.00849500675243e+01°)
2.44867278480075e+01	(-6.47697300030907e+00dB,-4.00856686350310e+01°)
2.45037066380970e+01	(-6.48061006586116e+00dB,-4.00863756480802e+01°)
2.45206972010666e+01	(-6.48424692198072e+00dB,-4.00870711097909e+01°)
2.45376995450795e+01	(-6.48788356654704e+00dB,-4.00877550233002e+01°)
2.45547136783047e+01	(-6.49151999743992e+00dB,-4.00884273917635e+01°)
2.45717396089165e+01	(-6.49515621253974e+00dB,-4.00890882183548e+01°)
2.45887773450951e+01	(-6.49879220972747e+00dB,-4.00897375062661e+01°)
2.46058268950264e+01	(-6.50242798688466e+00dB,-4.00903752587079e+01°)
2.46228882669018e+01	(-6.50606354189341e+00dB,-4.00910014789088e+01°)
2.46399614689186e+01	(-6.50969887263645e+00dB,-4.00916161701160e+01°)
2.46570465092796e+01	(-6.51333397699710e+00dB,-4.00922193355945e+01°)
2.46741433961934e+01	(-6.51696885285920e+00dB,-4.00928109786283e+01°)
2.46912521378743e+01	(-6.52060349810728e+00dB,-4.00933911025189e+01°)
2.47083727425421e+01	(-6.52423791062642e+00dB,-4.00939597105866e+01°)
2.47255052184225e+01	(-6.52787208830231e+00dB,-4.00945168061699e+01°)
2.47426495737470e+01	(-6.53150602902132e+00dB,-4.00950623926253e+01°)
2.47598058167524e+01	(-6.53513973067029e+00dB,-4.00955964733279e+01°)
2.47769739556817e+01	(-6.53877319113681e+00dB,-4.00961190516709e+01°)
2.47941539987833e+01	(-6.54240640830905e+00dB,-4.00966301310657e+01°)
2.48113459543113e+01	(-6.54603938007580e+00dB,-4.00971297149419e+01°)
2.48285498305258e+01	(-6.54967210432647e+00dB,-4.00976178067476e+01°)
2.48457656356923e+01	(-6.55330457895111e+00dB,-4.00980944099490e+01°)
2.48629933780823e+01	(-6.55693680184045e+00dB,-4.00985595280305e+01°)
2.48802330659729e+01	(-6.56056877088581e+00dB,-4.00990131644946e+01°)
2.48974847076470e+01	(-6.56420048397912e+00dB,-4.00994553228625e+01°)
2.49147483113930e+01	(-6.56783193901315e+00dB,-4.00998860066728e+01°)
2.49320238855055e+01	(-6.57146313388104e+00dB,-4.01003052194833e+01°)
2.49493114382845e+01	(-6.57509406647681e+00dB,-4.01007129648694e+01°)
2.49666109780358e+01	(-6.57872473469507e+00dB,-4.01011092464246e+01°)
2.49839225130711e+01	(-6.58235513643109e+00dB,-4.01014940677610e+01°)
2.50012460517078e+01	(-6.58598526958081e+00dB,-4.01018674325086e+01°)
2.50185816022689e+01	(-6.58961513204085e+00dB,-4.01022293443158e+01°)
2.50359291730835e+01	(-6.59324472170850e+00dB,-4.01025798068492e+01°)
2.50532887724862e+01	(-6.59687403648176e+00dB,-4.01029188237933e+01°)
2.50706604088174e+01	(-6.60050307425929e+00dB,-4.01032463988509e+01°)
2.50880440904235e+01	(-6.60413183294043e+00dB,-4.01035625357432e+01°)
2.51054398256565e+01	(-6.60776031042529e+00dB,-4.01038672382090e+01°)
2.51228476228742e+01	(-6.61138850461455e+00dB,-4.01041605100060e+01°)
2.51402674904402e+01	(-6.61501641340967e+00dB,-4.01044423549097e+01°)
2.51576994367240e+01	(-6.61864403471287e+00dB,-4.01047127767133e+01°)
2.51751434701008e+01	(-6.62227136642695e+00dB,-4.01049717792291e+01°)
2.51925995989516e+01	(-6.62589840645556e+00dB,-4.01052193662864e+01°)
2.52100678316634e+01	(-6.62952515270293e+00dB,-4.01054555417338e+01°)
2.52275481766286e+01	(-6.63315160307414e+00dB,-4.01056803094371e+01°)
2.52450406422460e+01	(-6.63677775547492e+00dB,-4.01058936732806e+01°)
2.52625452369196e+01	(-6.64040360781173e+00dB,-4.01060956371668e+01°)
2.52800619690598e+01	(-6.64402915799183e+00dB,-4.01062862050161e+01°)
2.52975908470824e+01	(-6.64765440392315e+00dB,-4.01064653807671e+01°)
2.53151318794093e+01	(-6.65127934351435e+00dB,-4.01066331683765e+01°)
2.53326850744680e+01	(-6.65490397467493e+00dB,-4.01067895718191e+01°)
2.53502504406922e+01	(-6.65852829531504e+00dB,-4.01069345950877e+01°)
2.53678279865210e+01	(-6.66215230334567e+00dB,-4.01070682421931e+01°)
2.53854177203998e+01	(-6.66577599667847e+00dB,-4.01071905171646e+01°)
2.54030196507795e+01	(-6.66939937322596e+00dB,-4.01073014240490e+01°)
2.54206337861170e+01	(-6.67302243090130e+00dB,-4.01074009669117e+01°)
2.54382601348752e+01	(-6.67664516761859e+00dB,-4.01074891498355e+01°)
2.54558987055226e+01	(-6.68026758129250e+00dB,-4.01075659769220e+01°)
2.54735495065337e+01	(-6.68388966983867e+00dB,-4.01076314522902e+01°)
2.54912125463890e+01	(-6.68751143117339e+00dB,-4.01076855800775e+01°)
2.55088878335746e+01	(-6.69113286321381e+00dB,-4.01077283644392e+01°)
2.55265753765828e+01	(-6.69475396387778e+00dB,-4.01077598095488e+01°)
2.55442751839116e+01	(-6.69837473108413e+00dB,-4.01077799195973e+01°)
2.55619872640648e+01	(-6.70199516275223e+00dB,-4.01077886987945e+01°)
2.55797116255523e+01	(-6.70561525680246e+00dB,-4.01077861513676e+01°)
2.55974482768899e+01	(-6.70923501115594e+00dB,-4.01077722815618e+01°)
2.56151972265992e+01	(-6.71285442373452e+00dB,-4.01077470936408e+01°)
2.56329584832076e+01	(-6.71647349246102e+00dB,-4.01077105918857e+01°)
2.56507320552487e+01	(-6.72009221525894e+00dB,-4.01076627805960e+01°)
2.56685179512619e+01	(-6.72371059005267e+00dB,-4.01076036640889e+01°)
2.56863161797923e+01	(-6.72732861476744e+00dB,-4.01075332466995e+01°)
2.57041267493913e+01	(-6.73094628732922e+00dB,-4.01074515327814e+01°)
2.57219496686159e+01	(-6.73456360566491e+00dB,-4.01073585267055e+01°)
2.57397849460292e+01	(-6.73818056770224e+00dB,-4.01072542328609e+01°)
2.57576325902003e+01	(-6.74179717136972e+00dB,-4.01071386556546e+01°)
2.57754926097041e+01	(-6.74541341459673e+00dB,-4.01070117995118e+01°)
2.57933650131215e+01	(-6.74902929531352e+00dB,-4.01068736688754e+01°)
2.58112498090394e+01	(-6.75264481145120e+00dB,-4.01067242682060e+01°)
2.58291470060505e+01	(-6.75625996094166e+00dB,-4.01065636019826e+01°)
2.58470566127537e+01	(-6.75987474171779e+00dB,-4.01063916747016e+01°)
2.58649786377536e+01	(-6.76348915171322e+00dB,-4.01062084908776e+01°)
2.58829130896609e+01	(-6.76710318886251e+00dB,-4.01060140550431e+01°)
2.59008599770924e+01	(-6.77071685110108e+00dB,-4.01058083717482e+01°)
2.59188193086705e+01	(-6.77433013636521e+00dB,-4.01055914455614e+01°)
2.59367910930241e+01	(-6.77794304259210e+00dB,-4.01053632810684e+01°)
2.59547753387875e+01	(-6.78155556771979e+00dB,-4.01051238828734e+01°)
2.59727720546016e+01	(-6.78516770968727e+00dB,-4.01048732555978e+01°)
2.59907812491127e+01	(-6.78877946643432e+00dB,-4.01046114038816e+01°)
2.60088029309735e+01	(-6.79239083590174e+00dB,-4.01043383323821e+01°)
2.60268371088426e+01	(-6.79600181603117e+00dB,-4.01040540457743e+01°)
2.60448837913845e+01	(-6.79961240476512e+00dB,-4.01037585487518e+01°)
2.60629429872698e+01	(-6.80322260004707e+00dB,-4.01034518460251e+01°)
2.60810147051751e+01	(-6.80683239982138e+00dB,-4.01031339423231e+01°)
2.60990989537831e+01	(-6.81044180203335e+00dB,-4.01028048423923e+01°)
2.61171957417823e+01	(-6.81405080462918e+00dB,-4.01024645509971e+01°)
2.61353050778674e+01	(-6.81765940555601e+00dB,-4.01021130729194e+01°)
2.61534269707391e+01	(-6.82126760276190e+00dB,-4.01017504129592e+01°)
2.61715614291042e+01	(-6.82487539419582e+00dB,-4.01013765759342e+01°)
2.61897084616753e+01	(-6.82848277780771e+00dB,-4.01009915666798e+01°)
2.62078680771712e+01	(-6.83208975154846e+00dB,-4.01005953900492e+01°)
2.62260402843169e+01	(-6.83569631336984e+00dB,-4.01001880509133e+01°)
2.62442250918432e+01	(-6.83930246122466e+00dB,-4.00997695541608e+01°)
2.62624225084870e+01	(-6.84290819306661e+00dB,-4.00993399046980e+01°)
2.62806325429914e+01	(-6.84651350685040e+00dB,-4.00988991074489e+01°)
2.62988552041054e+01	(-6.85011840053158e+00dB,-4.00984471673559e+01°)
2.63170905005842e+01	(-6.85372287206681e+00dB,-4.00979840893780e+01°)
2.63353384411889e+01	(-6.85732691941365e+00dB,-4.00975098784925e+01°)
2.63535990346868e+01	(-6.86093054053060e+00dB,-4.00970245396946e+01°)
2.63718722898513e+01	(-6.86453373337719e+00dB,-4.00965280779969e+01°)
2.63901582154619e+01	(-6.86813649591393e+00dB,-4.00960204984295e+01°)
2.64084568203040e+01	(-6.87173882610226e+00dB,-4.00955018060406e+01°)
2.64267681131693e+01	(-6.87534072190466e+00dB,-4.00949720058957e+01°)
2.64450921028555e+01	(-6.87894218128459e+00dB,-4.00944311030781e+01°)
2.64634287981664e+01	(-6.88254320220646e+00dB,-4.00938791026890e+01°)
2.64817782079120e+01	(-6.88614378263581e+00dB,-4.00933160098464e+01°)
2.65001403409082e+01	(-6.88974392053899e+00dB,-4.00927418296870e+01°)
2.65185152059772e+01	(-6.89334361388349e+00dB,-4.00921565673645e+01°)
2.65369028119473e+01	(-6.89694286063781e+00dB,-4.00915602280503e+01°)
2.65553031676528e+01	(-6.90054165877142e+00dB,-4.00909528169334e+01°)
2.65737162819343e+01	(-6.90414000625479e+00dB,-4.00903343392206e+01°)
2.65921421636384e+01	(-6.90773790105950e+00dB,-4.00897048001359e+01°)
2.66105808216178e+01	(-6.91133534115807e+00dB,-4.00890642049212e+01°)
2.66290322647315e+01	(-6.91493232452409e+00dB,-4.00884125588358e+01°)
2.66474965018445e+01	(-6.91852884913219e+00dB,-4.00877498671568e+01°)
2.66659735418281e+01	(-6.92212491295803e+00dB,-4.00870761351784e+01°)
2.66844633935595e+01	(-6.92572051397829e+00dB,-4.00863913682129e+01°)
2.67029660659223e+01	(-6.92931565017075e+00dB,-4.00856955715896e+01°)
2.67214815678061e+01	(-6.93291031951420e+00dB,-4.00849887506556e+01°)
2.67400099081068e+01	(-6.93650451998844e+00dB,-4.00842709107758e+01°)
2.67585510957264e+01	(-6.94009824957444e+00dB,-4.00835420573320e+01°)
2.67771051395730e+01	(-6.94369150625415e+00dB,-4.00828021957239e+01°)
2.67956720485610e+01	(-6.94728428801060e+00dB,-4.00820513313687e+01°)
2.68142518316109e+01	(-6.95087659282793e+00dB,-4.00812894697006e+01°)
2.68328444976494e+01	(-6.95446841869128e+00dB,-4.00805166161721e+01°)
2.68514500556094e+01	(-6.95805976358691e+00dB,-4.00797327762526e+01°)
2.68700685144301e+01	(-6.96165062550222e+00dB,-4.00789379554287e+01°)
2.68886998830567e+01	(-6.96524100242555e+00dB,-4.00781321592054e+01°)
2.69073441704407e+01	(-6.96883089234649e+00dB,-4.00773153931040e+01°)
2.69260013855398e+01	(-6.97242029325558e+00dB,-4.00764876626642e+01°)
2.69446715373180e+01	(-6.97600920314459e+00dB,-4.00756489734424e+01°)
2.69633546347453e+01	(-6.97959762000627e+00dB,-4.00747993310129e+01°)
2.69820506867982e+01	(-6.98318554183459e+00dB,-4.00739387409669e+01°)
2.70007597024591e+01	(-6.98677296662452e+00dB,-4.00730672089136e+01°)
2.70194816907170e+01	(-6.99035989237222e+00dB,-4.00721847404791e+01°)
2.70382166605667e+01	(-6.99394631707492e+00dB,-4.00712913413071e+01°)
2.70569646210097e+01	(-6.99753223873100e+00dB,-4.00703870170586e+01°)
2.70757255810534e+01	(-7.00111765533997e+00dB,-4.00694717734119e+01°)
2.70944995497116e+01	(-7.00470256490241e+00dB,-4.00685456160628e+01°)
2.71132865360043e+01	(-7.00828696542013e+00dB,-4.00676085507241e+01°)
2.71320865489577e+01	(-7.01187085489600e+00dB,-4.00666605831263e+01°)
2.71508995976044e+01	(-7.01545423133401e+00dB,-4.00657017190172e+01°)
2.71697256909832e+01	(-7.01903709273938e+00dB,-4.00647319641616e+01°)
2.71885648381390e+01	(-7.02261943711842e+00dB,-4.00637513243417e+01°)
2.72074170481234e+01	(-7.02620126247859e+00dB,-4.00627598053572e+01°)
2.72262823299937e+01	(-7.02978256682854e+00dB,-4.00617574130249e+01°)
2.72451606928140e+01	(-7.03336334817803e+00dB,-4.00607441531788e+01°)
2.72640521456544e+01	(-7.03694360453801e+00dB,-4.00597200316704e+01°)
2.72829566975914e+01	(-7.04052333392063e+00dB,-4.00586850543681e+01°)
2.73018743577076e+01	(-7.04410253433917e+00dB,-4.00576392271577e+01°)
2.73208051350922e+01	(-7.04768120380808e+00dB,-4.00565825559425e+01°)
2.73397490388405e+01	(-7.05125934034300e+00dB,-4.00555150466425e+01°)
2.73587060780541e+01	(-7.05483694196075e+00dB,-4.00544367051954e+01°)
2.73776762618411e+01	(-7.05841400667935e+00dB,-4.00533475375556e+01°)
2.73966595993156e+01	(-7.06199053251800e+00dB,-4.00522475496952e+01°)
2.74156560995984e+01	(-7.06556651749711e+00dB,-4.00511367476030e+01°)
2.74346657718163e+01	(-7.06914195963823e+00dB,-4.00500151372853e+01°)
2.74536886251026e+01	(-7.07271685696416e+00dB,-4.00488827247656e+01°)
2.74727246685968e+01	(-7.07629120749894e+00dB,-4.00477395160842e+01°)
2.74917739114449e+01	(-7.07986500926772e+00dB,-4.00465855172988e+01°)
2.75108363627992e+01	(-7.08343826029699e+00dB,-4.00454207344839e+01°)
2.75299120318183e+01	(-7.08701095861432e+00dB,-4.00442451737317e+01°)
2.75490009276671e+01	(-7.09058310224863e+00dB,-4.00430588411510e+01°)
2.75681030595170e+01	(-7.09415468922995e+00dB,-4.00418617428678e+01°)
2.75872184365456e+01	(-7.09772571758963e+00dB,-4.00406538850253e+01°)
2.76063470679370e+01	(-7.10129618536018e+00dB,-4.00394352737839e+01°)
2.76254889628815e+01	(-7.10486609057544e+00dB,-4.00382059153204e+01°)
2.76446441305761e+01	(-7.10843543127035e+00dB,-4.00369658158296e+01°)
2.76638125802237e+01	(-7.11200420548124e+00dB,-4.00357149815225e+01°)
2.76829943210340e+01	(-7.11557241124560e+00dB,-4.00344534186276e+01°)
2.77021893622229e+01	(-7.11914004660217e+00dB,-4.00331811333905e+01°)
2.77213977130127e+01	(-7.12270710959102e+00dB,-4.00318981320732e+01°)
2.77406193826321e+01	(-7.12627359825336e+00dB,-4.00306044209557e+01°)
